Egg.ID,Project.clutch.ID,Project.clutch.ID.x,Breeding.year,Analyses.breeding.habitat.type,Region.Country,Region.County,county,Region.central.longitude.coordinate,Region.central.latitude.coordinate,Clutch.size,Analyses.Clutch.Failure.Category,Incubation.type,Fertility,Hatching.outcome,Hatching.outcome.binomial,Analyses.Failed.egg.category,Embryo.stage,Ordinal.embryo.staging,Cooney.et.al.Phase.category
Wild.egg.838,Wild.Clutch.257,ECC_20.2024.67,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Fertile,Unhatched,0,Failed,NA,NA,NA
Wild.egg.839,Wild.Clutch.258,ECC_20.2024.68,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.840,Wild.Clutch.258,ECC_20.2024.68,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.841,Wild.Clutch.258,ECC_20.2024.68,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.842,Wild.Clutch.258,ECC_20.2024.68,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.843,Wild.Clutch.259,ECC_20.2024.69,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.844,Wild.Clutch.259,ECC_20.2024.69,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.845,Wild.Clutch.259,ECC_20.2024.69,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.846,Wild.Clutch.259,ECC_20.2024.69,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Fertile,Unhatched,0,Failed,NA,NA,NA
Wild.egg.847,Wild.Clutch.260,ECC_20.2024.70,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Predated,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.848,Wild.Clutch.261,ECC_20.2024.71,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,2,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.849,Wild.Clutch.261,ECC_20.2024.71,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,2,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.850,Wild.Clutch.262,ECC_20.2024.72,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.851,Wild.Clutch.262,ECC_20.2024.72,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.852,Wild.Clutch.262,ECC_20.2024.72,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.853,Wild.Clutch.262,ECC_20.2024.72,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.854,Wild.Clutch.264,ECC_20.2024.74,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.855,Wild.Clutch.264,ECC_20.2024.74,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.856,Wild.Clutch.264,ECC_20.2024.74,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.857,Wild.Clutch.264,ECC_20.2024.74,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.858,Wild.Clutch.265,ECC_20.2024.76,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.859,Wild.Clutch.265,ECC_20.2024.76,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.860,Wild.Clutch.265,ECC_20.2024.76,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.861,Wild.Clutch.265,ECC_20.2024.76,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.862,Wild.Clutch.266,ECC_20.2024.77,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.863,Wild.Clutch.266,ECC_20.2024.77,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.864,Wild.Clutch.266,ECC_20.2024.77,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Fertile,Unhatched,0,Failed,NA,NA,NA
Wild.egg.865,Wild.Clutch.266,ECC_20.2024.77,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Fertile,Unhatched,0,Failed,NA,NA,NA
Wild.egg.866,Wild.Clutch.267,ECC_20.2024.78,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Unknown,Unhatched,0,Failed,NA,NA,NA
Wild.egg.867,Wild.Clutch.267,ECC_20.2024.78,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Unclear,Unhatched,0,Failed,Inconclusive,NA,NA
Wild.egg.868,Wild.Clutch.267,ECC_20.2024.78,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.869,Wild.Clutch.267,ECC_20.2024.78,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.870,Wild.Clutch.268,ECC_20.2024.79,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.871,Wild.Clutch.268,ECC_20.2024.79,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.872,Wild.Clutch.268,ECC_20.2024.79,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.873,Wild.Clutch.268,ECC_20.2024.79,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.874,Wild.Clutch.269,ECC_20.2024.82,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,3,Failed,Wild,Unknown,Unhatched,0,Failed,NA,NA,NA
Wild.egg.875,Wild.Clutch.269,ECC_20.2024.82,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,3,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.876,Wild.Clutch.269,ECC_20.2024.82,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,3,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.877,Wild.Clutch.270,ECC_20.2024.84,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.878,Wild.Clutch.270,ECC_20.2024.84,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.879,Wild.Clutch.270,ECC_20.2024.84,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.880,Wild.Clutch.270,ECC_20.2024.84,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.881,Wild.Clutch.273,ECC_20.2024.90,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.882,Wild.Clutch.273,ECC_20.2024.90,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.883,Wild.Clutch.273,ECC_20.2024.90,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.884,Wild.Clutch.273,ECC_20.2024.90,2024,Wetland,Scotland,Inverness ('Highland'),['Highland'],-4.661,57.5866,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.abandoned.26,Wild.Clutch.275,ECC_23.2024.Rhos.Fach,2024,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Abandoned,Wild,Fertile,Unhatched,0,Abandoned,~24,24,Phase.1
Wild.abandoned.27,Wild.Clutch.275,ECC_23.2024.Rhos.Fach,2024,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Abandoned,Wild,Fertile,Unhatched,0,Abandoned,Early,NA,Phase.1
Wild.abandoned.28,Wild.Clutch.275,ECC_23.2024.Rhos.Fach,2024,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Abandoned,Wild,Unknown,Unhatched,0,Abandoned,NA,NA,NA
Wild.abandoned.29,Wild.Clutch.275,ECC_23.2024.Rhos.Fach,2024,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Abandoned,Wild,Unknown,Unhatched,0,Abandoned,NA,NA,NA
Wild.abandoned.30,Wild.Clutch.276,ECC_23.2024.SJ.Mast.Field,2024,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,3,Mixed,Wild,Fertile,Unhatched,0,Abandoned,Early,NA,Phase.1
Wild.egg.885,Wild.Clutch.278,ECC_23.2024.SJ254.317,2024,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Failed,Wild,Fertile,Unhatched,0,Failed,~41,41,Phase.3
Wild.egg.886,Wild.Clutch.278,ECC_23.2024.SJ254.317,2024,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Failed,Wild,Fertile,Unhatched,0,Failed,~36,36,Phase.3
Wild.egg.887,Wild.Clutch.278,ECC_23.2024.SJ254.317,2024,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.888,Wild.Clutch.278,ECC_23.2024.SJ254.317,2024,Grassland,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.889,Wild.Clutch.280,ECC_23a.2024.E1,2024,Grassland,Wales,Powys,['Powys'],-3.4353,52.3486,3,Failed,Wild,Fertile,Unhatched,0,Failed,45,45,Phase.3
Wild.egg.890,Wild.Clutch.280,ECC_23a.2024.E1,2024,Grassland,Wales,Powys,['Powys'],-3.4353,52.3486,3,Failed,Wild,Fertile,Unhatched,0,Failed,~32,32,Phase.2
Wild.egg.891,Wild.Clutch.280,ECC_23a.2024.E1,2024,Grassland,Wales,Powys,['Powys'],-3.4353,52.3486,3,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.abandoned.31,Wild.Clutch.281,ECC_23a.2024.H1,2024,Grassland,England,Herefordshire,['Hertfordshire'],-2.7393,52.0816,3,Abandoned,Wild,Fertile,Unhatched,0,Abandoned,Early stages ,NA,Phase.1
Wild.abandoned.32,Wild.Clutch.281,ECC_23a.2024.H1,2024,Grassland,England,Herefordshire,['Hertfordshire'],-2.7393,52.0816,3,Abandoned,Wild,Fertile,Unhatched,0,Abandoned,Early stages ,NA,Phase.1
Wild.abandoned.33,Wild.Clutch.281,ECC_23a.2024.H1,2024,Grassland,England,Herefordshire,['Hertfordshire'],-2.7393,52.0816,3,Abandoned,Wild,Unclear,Unhatched,0,Abandoned,Inconclusive,NA,NA
Wild.egg.892,Wild.Clutch.282,ECC_24.2024.30,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.893,Wild.Clutch.282,ECC_24.2024.30,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.894,Wild.Clutch.282,ECC_24.2024.30,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.895,Wild.Clutch.282,ECC_24.2024.30,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.896,Wild.Clutch.283,ECC_24.2024.33.LNG.First,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.897,Wild.Clutch.283,ECC_24.2024.33.LNG.First,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.898,Wild.Clutch.283,ECC_24.2024.33.LNG.First,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.899,Wild.Clutch.283,ECC_24.2024.33.LNG.First,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.900,Wild.Clutch.284,ECC_24.2024.36.My.Cane.Nest,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.901,Wild.Clutch.284,ECC_24.2024.36.My.Cane.Nest,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.902,Wild.Clutch.284,ECC_24.2024.36.My.Cane.Nest,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.903,Wild.Clutch.284,ECC_24.2024.36.My.Cane.Nest,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.904,Wild.Clutch.285,ECC_24.2024.39.Pheasant.Bopper,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Wild,Fertile,Unhatched,0,Failed,~20-24,22,Phase.1
Wild.egg.905,Wild.Clutch.285,ECC_24.2024.39.Pheasant.Bopper,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.906,Wild.Clutch.285,ECC_24.2024.39.Pheasant.Bopper,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.907,Wild.Clutch.285,ECC_24.2024.39.Pheasant.Bopper,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.908,Wild.Clutch.286,ECC_24.2024.40.Rookery,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.909,Wild.Clutch.286,ECC_24.2024.40.Rookery,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.910,Wild.Clutch.286,ECC_24.2024.40.Rookery,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.911,Wild.Clutch.286,ECC_24.2024.40.Rookery,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.912,Wild.Clutch.287,ECC_24.2024.41,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.913,Wild.Clutch.287,ECC_24.2024.41,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.914,Wild.Clutch.287,ECC_24.2024.41,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.915,Wild.Clutch.287,ECC_24.2024.41,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.abandoned.34,Wild.Clutch.288,ECC_24.2024.43,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Abandoned,Wild,Fertile,Unhatched,0,Abandoned,~41 ,41,Phase.3
Wild.abandoned.35,Wild.Clutch.288,ECC_24.2024.43,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Abandoned,Wild,Fertile,Unhatched,0,Abandoned,45,45,Phase.3
Wild.abandoned.36,Wild.Clutch.288,ECC_24.2024.43,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Abandoned,Wild,Fertile,Unhatched,0,Abandoned,~40,40,Phase.3
Wild.egg.916,Wild.Clutch.288,ECC_24.2024.43,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Abandoned,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.abandoned.37,Wild.Clutch.289,ECC_24.2024.44,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Mixed,Wild,Fertile,Unhatched,0,Abandoned,~36-37,36.5,Phase.3
Wild.abandoned.38,Wild.Clutch.289,ECC_24.2024.44,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Mixed,Wild,Fertile,Unhatched,0,Abandoned,~36-37,36.5,Phase.3
Wild.abandoned.39,Wild.Clutch.289,ECC_24.2024.44,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Mixed,Wild,Fertile,Unhatched,0,Abandoned,Likely <10,5.5,Phase.1
Wild.abandoned.40,Wild.Clutch.290,ECC_24.2024.46,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Abandoned,Wild,Fertile,Unhatched,0,Abandoned,35,35,Phase.3
Wild.abandoned.41,Wild.Clutch.290,ECC_24.2024.46,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Abandoned,Wild,Fertile,Unhatched,0,Abandoned,~36,36,Phase.3
Wild.abandoned.42,Wild.Clutch.290,ECC_24.2024.46,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Abandoned,Wild,Fertile,Unhatched,0,Abandoned,35,35,Phase.3
Wild.abandoned.43,Wild.Clutch.290,ECC_24.2024.46,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Abandoned,Wild,Fertile,Unhatched,0,Abandoned,35,35,Phase.3
Wild.egg.917,Wild.Clutch.291,ECC_24.2024.49.Entrance,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Predated,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.918,Wild.Clutch.291,ECC_24.2024.49.Entrance,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Predated,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.919,Wild.Clutch.292,ECC_24.2024.51.Back.Rush,2024,NA,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Wild,Fertile,Unhatched,0,Failed,Likely early stage (<10),5.5,Phase.1
Wild.egg.920,Wild.Clutch.292,ECC_24.2024.51.Back.Rush,2024,NA,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.921,Wild.Clutch.292,ECC_24.2024.51.Back.Rush,2024,NA,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.922,Wild.Clutch.292,ECC_24.2024.51.Back.Rush,2024,NA,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.923,Wild.Clutch.293,ECC_24.2024.52.Mole.Meadow,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.924,Wild.Clutch.293,ECC_24.2024.52.Mole.Meadow,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.925,Wild.Clutch.293,ECC_24.2024.52.Mole.Meadow,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.926,Wild.Clutch.294,ECC_24.2024.53.Carrot,2024,Mixed,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.927,Wild.Clutch.294,ECC_24.2024.53.Carrot,2024,Mixed,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.928,Wild.Clutch.294,ECC_24.2024.53.Carrot,2024,Mixed,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.929,Wild.Clutch.294,ECC_24.2024.53.Carrot,2024,Mixed,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.930,Wild.Clutch.295,ECC_24.2024.54.Ling.High,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Failed,Wild,Fertile,Unhatched,0,Failed,40,40,Phase.3
Wild.egg.931,Wild.Clutch.295,ECC_24.2024.54.Ling.High,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Failed,Wild,Fertile,Unhatched,0,Failed,Late 20s,NA,Phase.2
Wild.egg.932,Wild.Clutch.295,ECC_24.2024.54.Ling.High,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.933,Wild.Clutch.296,ECC_24.2024.55.Ling.Low,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.934,Wild.Clutch.296,ECC_24.2024.55.Ling.Low,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.935,Wild.Clutch.296,ECC_24.2024.55.Ling.Low,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.936,Wild.Clutch.296,ECC_24.2024.55.Ling.Low,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.937,Wild.Clutch.297,ECC_24.2024.56.Limpy,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Wild,Unclear,Unhatched,0,Failed,Unclear fertility status,NA,NA
Wild.egg.938,Wild.Clutch.297,ECC_24.2024.56.Limpy,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.939,Wild.Clutch.297,ECC_24.2024.56.Limpy,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Wild.egg.940,Wild.Clutch.297,ECC_24.2024.56.Limpy,2024,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Wild,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
